img_name,p,r,f1,f2,ap_50,ap_50_95,conf,pred_cls,target_cls
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_08_425637800_00890_jpg.rf.4e3226a45f7bf69e58918d8952b79b6b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_05_425608200_00814_jpg.rf.51da696c5976e986c5c492e99d2dd638.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[     0.3451     0.25918],[          1           1],[          1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425005700_00442_jpg.rf.ef12f267a48c4fae4160ff0ff6c1cd07.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.68696      0.5443     0.33231     0.32904     0.25653],[          1           1           6           1           1],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_3436789500_00005_jpg.rf.85f310f1107d6db92898a8766345b99e.jpg,[          1],[          1],[          1],[          1],0.995,0.2985,[    0.78572     0.70527      0.2696],[          3           3           0],[          0]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_4401440300_00347_jpg.rf.ff9406713a4ed5507b002d4ce5f72e52.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_06_425614600_00411_jpg.rf.0ca4276f5b7c9adc24a31de9d096a32b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[     0.5176],[          7],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_07_4404374100_01265_jpg.rf.7c0ea7dc6275568c84f63ffd923f5c66.jpg,[          1],[          1],[          1],[          1],0.995,0.49749999999999994,[    0.35132],[          7],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_08_425007500_01452_jpg.rf.a6354954b51ef244ccef3d9462ffe717.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[    0.38057     0.33896     0.33008],[          1           6           9],[          1           9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425502900_00018_jpg.rf.993eb5cbb2f35e662145c2aa415d9879.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_08_425508200_00024_jpg.rf.e7b2ff05772bc1c560893f689919a53b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_08_4406743300_00468_jpg.rf.3298d91af6c8c83868684ff0feb87c36.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.62473     0.32988],[          1           1],[          6]
